date,state,state_code,crime,count,Clearances
2022/02,Texas,TX,Aggravated Assault Reported by Population,6615.0,2416.0
2022/03,Texas,TX,Aggravated Assault Reported by Population,7802.0,2839.0
2022/04,Texas,TX,Aggravated Assault Reported by Population,8167.0,2921.0
2022/05,Texas,TX,Aggravated Assault Reported by Population,8845.0,3095.0
2022/06,Texas,TX,Aggravated Assault Reported by Population,7854.0,2898.0
2022/07,Texas,TX,Aggravated Assault Reported by Population,8280.0,3047.0
2022/08,Texas,TX,Aggravated Assault Reported by Population,7780.0,2963.0
2022/09,Texas,TX,Aggravated Assault Reported by Population,7551.0,2852.0
2022/10,Texas,TX,Aggravated Assault Reported by Population,7585.0,2844.0
2022/11,Texas,TX,Aggravated Assault Reported by Population,6758.0,2473.0
2022/12,Texas,TX,Aggravated Assault Reported by Population,7115.0,2566.0
2023/01,Texas,TX,Aggravated Assault Reported by Population,7309.0,2775.0
2023/02,Texas,TX,Aggravated Assault Reported by Population,6401.0,2468.0
2023/03,Texas,TX,Aggravated Assault Reported by Population,7541.0,2915.0
2023/04,Texas,TX,Aggravated Assault Reported by Population,7538.0,2873.0
2023/05,Texas,TX,Aggravated Assault Reported by Population,7644.0,2827.0
2023/06,Texas,TX,Aggravated Assault Reported by Population,7417.0,2900.0
2023/07,Texas,TX,Aggravated Assault Reported by Population,7683.0,2915.0
2023/08,Texas,TX,Aggravated Assault Reported by Population,7338.0,2835.0
2023/09,Texas,TX,Aggravated Assault Reported by Population,7156.0,2791.0
2023/10,Texas,TX,Aggravated Assault Reported by Population,7062.0,2700.0
2023/11,Texas,TX,Aggravated Assault Reported by Population,6455.0,2421.0
2023/12,Texas,TX,Aggravated Assault Reported by Population,6970.0,2601.0
2024/01,Texas,TX,Aggravated Assault Reported by Population,6170.0,2524.0
2024/02,Texas,TX,Aggravated Assault Reported by Population,6149.0,2662.0
2024/03,Texas,TX,Aggravated Assault Reported by Population,7239.0,3407.0
2024/04,Texas,TX,Aggravated Assault Reported by Population,7472.0,3236.0
2024/05,Texas,TX,Aggravated Assault Reported by Population,8104.0,3345.0
2024/06,Texas,TX,Aggravated Assault Reported by Population,7912.0,3149.0
2024/07,Texas,TX,Aggravated Assault Reported by Population,7514.0,3156.0
2024/08,Texas,TX,Aggravated Assault Reported by Population,7368.0,3178.0
2024/09,Texas,TX,Aggravated Assault Reported by Population,6954.0,3057.0
2024/10,Texas,TX,Aggravated Assault Reported by Population,7378.0,3019.0
2024/11,Texas,TX,Aggravated Assault Reported by Population,6375.0,2698.0
2024/12,Texas,TX,Aggravated Assault Reported by Population,6551.0,2566.0
2025/01,Texas,TX,Aggravated Assault Reported by Population,5888.0,2526.0
2025/02,Texas,TX,Aggravated Assault Reported by Population,5427.0,2443.0
2025/03,Texas,TX,Aggravated Assault Reported by Population,6541.0,2837.0
2025/04,Texas,TX,Aggravated Assault Reported by Population,6634.0,2909.0
2025/05,Texas,TX,Aggravated Assault Reported by Population,6929.0,2991.0
2025/06,Texas,TX,Aggravated Assault Reported by Population,6414.0,2728.0
2025/07,Texas,TX,Aggravated Assault Reported by Population,6602.0,3009.0
2025/08,Texas,TX,Aggravated Assault Reported by Population,6544.0,2838.0
2025/09,Texas,TX,Aggravated Assault Reported by Population,5284.0,2255.0
2025/10,Texas,TX,Aggravated Assault Reported by Population,5.0,2.0
2015/10,Idaho,ID,Aggravated Assault Reported by Population,243.0,195.0
2015/11,Idaho,ID,Aggravated Assault Reported by Population,198.0,159.0
2015/12,Idaho,ID,Aggravated Assault Reported by Population,185.0,160.0
2016/01,Idaho,ID,Aggravated Assault Reported by Population,190.0,146.0
2016/02,Idaho,ID,Aggravated Assault Reported by Population,196.0,153.0
2016/03,Idaho,ID,Aggravated Assault Reported by Population,181.0,130.0
2016/04,Idaho,ID,Aggravated Assault Reported by Population,240.0,161.0
2016/05,Idaho,ID,Aggravated Assault Reported by Population,236.0,181.0
2016/06,Idaho,ID,Aggravated Assault Reported by Population,291.0,200.0
2016/07,Idaho,ID,Aggravated Assault Reported by Population,279.0,174.0
2016/08,Idaho,ID,Aggravated Assault Reported by Population,316.0,212.0
2016/09,Idaho,ID,Aggravated Assault Reported by Population,247.0,153.0
2016/10,Idaho,ID,Aggravated Assault Reported by Population,231.0,140.0
2016/11,Idaho,ID,Aggravated Assault Reported by Population,241.0,173.0
2016/12,Idaho,ID,Aggravated Assault Reported by Population,234.0,156.0
2017/01,Idaho,ID,Aggravated Assault Reported by Population,242.0,191.0
2017/02,Idaho,ID,Aggravated Assault Reported by Population,221.0,160.0
2017/03,Idaho,ID,Aggravated Assault Reported by Population,216.0,158.0
2017/04,Idaho,ID,Aggravated Assault Reported by Population,252.0,160.0
2017/05,Idaho,ID,Aggravated Assault Reported by Population,233.0,168.0
2017/06,Idaho,ID,Aggravated Assault Reported by Population,278.0,213.0
2017/07,Idaho,ID,Aggravated Assault Reported by Population,342.0,233.0
2017/08,Idaho,ID,Aggravated Assault Reported by Population,324.0,206.0
2017/09,Idaho,ID,Aggravated Assault Reported by Population,279.0,193.0
2017/10,Idaho,ID,Aggravated Assault Reported by Population,236.0,151.0
2017/11,Idaho,ID,Aggravated Assault Reported by Population,230.0,164.0
2017/12,Idaho,ID,Aggravated Assault Reported by Population,244.0,166.0
2018/01,Idaho,ID,Aggravated Assault Reported by Population,213.0,160.0
2018/02,Idaho,ID,Aggravated Assault Reported by Population,193.0,147.0
2018/03,Idaho,ID,Aggravated Assault Reported by Population,255.0,200.0
2018/04,Idaho,ID,Aggravated Assault Reported by Population,230.0,159.0
2018/05,Idaho,ID,Aggravated Assault Reported by Population,283.0,192.0
2018/06,Idaho,ID,Aggravated Assault Reported by Population,278.0,195.0
2018/07,Idaho,ID,Aggravated Assault Reported by Population,280.0,173.0
2018/08,Idaho,ID,Aggravated Assault Reported by Population,274.0,181.0
2018/09,Idaho,ID,Aggravated Assault Reported by Population,262.0,195.0
2018/10,Idaho,ID,Aggravated Assault Reported by Population,265.0,193.0
2018/11,Idaho,ID,Aggravated Assault Reported by Population,224.0,166.0
2018/12,Idaho,ID,Aggravated Assault Reported by Population,220.0,182.0
2019/01,Idaho,ID,Aggravated Assault Reported by Population,243.0,183.0
2019/02,Idaho,ID,Aggravated Assault Reported by Population,203.0,160.0
2019/03,Idaho,ID,Aggravated Assault Reported by Population,251.0,190.0
2019/04,Idaho,ID,Aggravated Assault Reported by Population,216.0,148.0
2019/05,Idaho,ID,Aggravated Assault Reported by Population,266.0,192.0
2019/06,Idaho,ID,Aggravated Assault Reported by Population,275.0,198.0
2019/07,Idaho,ID,Aggravated Assault Reported by Population,318.0,226.0
2019/08,Idaho,ID,Aggravated Assault Reported by Population,283.0,189.0
2019/09,Idaho,ID,Aggravated Assault Reported by Population,278.0,181.0
2019/10,Idaho,ID,Aggravated Assault Reported by Population,253.0,198.0
2019/11,Idaho,ID,Aggravated Assault Reported by Population,237.0,176.0
2019/12,Idaho,ID,Aggravated Assault Reported by Population,240.0,164.0
2020/01,Idaho,ID,Aggravated Assault Reported by Population,280.0,211.0
2020/02,Idaho,ID,Aggravated Assault Reported by Population,265.0,194.0
2020/03,Idaho,ID,Aggravated Assault Reported by Population,268.0,214.0
2020/04,Idaho,ID,Aggravated Assault Reported by Population,276.0,195.0
2020/05,Idaho,ID,Aggravated Assault Reported by Population,263.0,159.0
2020/06,Idaho,ID,Aggravated Assault Reported by Population,317.0,209.0
2020/07,Idaho,ID,Aggravated Assault Reported by Population,352.0,248.0
2020/08,Idaho,ID,Aggravated Assault Reported by Population,362.0,236.0
2020/09,Idaho,ID,Aggravated Assault Reported by Population,316.0,219.0
2020/10,Idaho,ID,Aggravated Assault Reported by Population,265.0,184.0
2020/11,Idaho,ID,Aggravated Assault Reported by Population,259.0,152.0
2020/12,Idaho,ID,Aggravated Assault Reported by Population,220.0,167.0
2021/01,Idaho,ID,Aggravated Assault Reported by Population,270.0,188.0
2021/02,Idaho,ID,Aggravated Assault Reported by Population,205.0,154.0
2021/03,Idaho,ID,Aggravated Assault Reported by Population,212.0,150.0
2021/04,Idaho,ID,Aggravated Assault Reported by Population,299.0,213.0
2021/05,Idaho,ID,Aggravated Assault Reported by Population,298.0,221.0
2021/06,Idaho,ID,Aggravated Assault Reported by Population,310.0,212.0
2021/07,Idaho,ID,Aggravated Assault Reported by Population,353.0,232.0
2021/08,Idaho,ID,Aggravated Assault Reported by Population,292.0,181.0
2021/09,Idaho,ID,Aggravated Assault Reported by Population,274.0,189.0
2021/10,Idaho,ID,Aggravated Assault Reported by Population,291.0,203.0
2021/11,Idaho,ID,Aggravated Assault Reported by Population,224.0,167.0
2021/12,Idaho,ID,Aggravated Assault Reported by Population,245.0,167.0
2022/01,Idaho,ID,Aggravated Assault Reported by Population,249.0,172.0
2022/02,Idaho,ID,Aggravated Assault Reported by Population,229.0,171.0
2022/03,Idaho,ID,Aggravated Assault Reported by Population,264.0,190.0
2022/04,Idaho,ID,Aggravated Assault Reported by Population,288.0,199.0
2022/05,Idaho,ID,Aggravated Assault Reported by Population,324.0,192.0
2022/06,Idaho,ID,Aggravated Assault Reported by Population,304.0,195.0
2022/07,Idaho,ID,Aggravated Assault Reported by Population,334.0,224.0
2022/08,Idaho,ID,Aggravated Assault Reported by Population,352.0,218.0
2022/09,Idaho,ID,Aggravated Assault Reported by Population,362.0,221.0
2022/10,Idaho,ID,Aggravated Assault Reported by Population,310.0,213.0
2022/11,Idaho,ID,Aggravated Assault Reported by Population,257.0,160.0
2022/12,Idaho,ID,Aggravated Assault Reported by Population,322.0,213.0
2023/01,Idaho,ID,Aggravated Assault Reported by Population,278.0,205.0
2023/02,Idaho,ID,Aggravated Assault Reported by Population,253.0,209.0
2023/03,Idaho,ID,Aggravated Assault Reported by Population,274.0,225.0
2023/04,Idaho,ID,Aggravated Assault Reported by Population,266.0,185.0
2023/05,Idaho,ID,Aggravated Assault Reported by Population,295.0,185.0
2023/06,Idaho,ID,Aggravated Assault Reported by Population,336.0,218.0
2023/07,Idaho,ID,Aggravated Assault Reported by Population,364.0,245.0
2023/08,Idaho,ID,Aggravated Assault Reported by Population,307.0,230.0
2023/09,Idaho,ID,Aggravated Assault Reported by Population,322.0,220.0
2023/10,Idaho,ID,Aggravated Assault Reported by Population,271.0,175.0
2023/11,Idaho,ID,Aggravated Assault Reported by Population,303.0,230.0
2023/12,Idaho,ID,Aggravated Assault Reported by Population,294.0,241.0
2024/01,Idaho,ID,Aggravated Assault Reported by Population,264.0,187.0
2024/02,Idaho,ID,Aggravated Assault Reported by Population,238.0,196.0
2024/03,Idaho,ID,Aggravated Assault Reported by Population,318.0,239.0
2024/04,Idaho,ID,Aggravated Assault Reported by Population,271.0,169.0
2024/05,Idaho,ID,Aggravated Assault Reported by Population,292.0,212.0
2024/06,Idaho,ID,Aggravated Assault Reported by Population,329.0,237.0
2024/07,Idaho,ID,Aggravated Assault Reported by Population,383.0,271.0
2024/08,Idaho,ID,Aggravated Assault Reported by Population,330.0,227.0
2024/09,Idaho,ID,Aggravated Assault Reported by Population,312.0,208.0
2024/10,Idaho,ID,Aggravated Assault Reported by Population,277.0,179.0
2024/11,Idaho,ID,Aggravated Assault Reported by Population,277.0,216.0
2024/12,Idaho,ID,Aggravated Assault Reported by Population,265.0,202.0
2025/01,Idaho,ID,Aggravated Assault Reported by Population,257.0,191.0
2025/02,Idaho,ID,Aggravated Assault Reported by Population,218.0,153.0
2025/03,Idaho,ID,Aggravated Assault Reported by Population,281.0,203.0
2025/04,Idaho,ID,Aggravated Assault Reported by Population,288.0,227.0
2025/05,Idaho,ID,Aggravated Assault Reported by Population,281.0,209.0
2025/06,Idaho,ID,Aggravated Assault Reported by Population,296.0,209.0
2025/07,Idaho,ID,Aggravated Assault Reported by Population,285.0,201.0
2025/08,Idaho,ID,Aggravated Assault Reported by Population,210.0,136.0
2025/09,Idaho,ID,Aggravated Assault Reported by Population,104.0,94.0
2025/10,Idaho,ID,Aggravated Assault Reported by Population,6.0,3.0
2015/10,American Samoa,,Aggravated Assault Reported by Population,,
2015/11,American Samoa,,Aggravated Assault Reported by Population,,
2015/12,American Samoa,,Aggravated Assault Reported by Population,,
2016/01,American Samoa,,Aggravated Assault Reported by Population,,
2016/02,American Samoa,,Aggravated Assault Reported by Population,,
2016/03,American Samoa,,Aggravated Assault Reported by Population,,
2016/04,American Samoa,,Aggravated Assault Reported by Population,,
2016/05,American Samoa,,Aggravated Assault Reported by Population,,
2016/06,American Samoa,,Aggravated Assault Reported by Population,,
2016/07,American Samoa,,Aggravated Assault Reported by Population,,
2016/08,American Samoa,,Aggravated Assault Reported by Population,,
2016/09,American Samoa,,Aggravated Assault Reported by Population,,
2016/10,American Samoa,,Aggravated Assault Reported by Population,,
2016/11,American Samoa,,Aggravated Assault Reported by Population,,
2016/12,American Samoa,,Aggravated Assault Reported by Population,,
2017/01,American Samoa,,Aggravated Assault Reported by Population,,
2017/02,American Samoa,,Aggravated Assault Reported by Population,,
2017/03,American Samoa,,Aggravated Assault Reported by Population,,
2017/04,American Samoa,,Aggravated Assault Reported by Population,,
2017/05,American Samoa,,Aggravated Assault Reported by Population,,
2017/06,American Samoa,,Aggravated Assault Reported by Population,,
2017/07,American Samoa,,Aggravated Assault Reported by Population,,
2017/08,American Samoa,,Aggravated Assault Reported by Population,,
2017/09,American Samoa,,Aggravated Assault Reported by Population,,
2017/10,American Samoa,,Aggravated Assault Reported by Population,,
2017/11,American Samoa,,Aggravated Assault Reported by Population,,
2017/12,American Samoa,,Aggravated Assault Reported by Population,,
2018/01,American Samoa,,Aggravated Assault Reported by Population,,
2018/02,American Samoa,,Aggravated Assault Reported by Population,,
2018/03,American Samoa,,Aggravated Assault Reported by Population,,
2018/04,American Samoa,,Aggravated Assault Reported by Population,,
2018/05,American Samoa,,Aggravated Assault Reported by Population,,
2018/06,American Samoa,,Aggravated Assault Reported by Population,,
2018/07,American Samoa,,Aggravated Assault Reported by Population,,
2018/08,American Samoa,,Aggravated Assault Reported by Population,,
2018/09,American Samoa,,Aggravated Assault Reported by Population,,
2018/10,American Samoa,,Aggravated Assault Reported by Population,,
2018/11,American Samoa,,Aggravated Assault Reported by Population,,
2018/12,American Samoa,,Aggravated Assault Reported by Population,,
2019/01,American Samoa,,Aggravated Assault Reported by Population,,
2019/02,American Samoa,,Aggravated Assault Reported by Population,,
2019/03,American Samoa,,Aggravated Assault Reported by Population,,
2019/04,American Samoa,,Aggravated Assault Reported by Population,,
2019/05,American Samoa,,Aggravated Assault Reported by Population,,
2019/06,American Samoa,,Aggravated Assault Reported by Population,,
2019/07,American Samoa,,Aggravated Assault Reported by Population,,
2019/08,American Samoa,,Aggravated Assault Reported by Population,,
2019/09,American Samoa,,Aggravated Assault Reported by Population,,
2019/10,American Samoa,,Aggravated Assault Reported by Population,,
2019/11,American Samoa,,Aggravated Assault Reported by Population,,
2019/12,American Samoa,,Aggravated Assault Reported by Population,,
2020/01,American Samoa,,Aggravated Assault Reported by Population,,
2020/02,American Samoa,,Aggravated Assault Reported by Population,,
2020/03,American Samoa,,Aggravated Assault Reported by Population,,
2020/04,American Samoa,,Aggravated Assault Reported by Population,,
2020/05,American Samoa,,Aggravated Assault Reported by Population,,
2020/06,American Samoa,,Aggravated Assault Reported by Population,,
2020/07,American Samoa,,Aggravated Assault Reported by Population,,
2020/08,American Samoa,,Aggravated Assault Reported by Population,,
2020/09,American Samoa,,Aggravated Assault Reported by Population,,
2020/10,American Samoa,,Aggravated Assault Reported by Population,,
2020/11,American Samoa,,Aggravated Assault Reported by Population,,
2020/12,American Samoa,,Aggravated Assault Reported by Population,,
2021/01,American Samoa,,Aggravated Assault Reported by Population,,
2021/02,American Samoa,,Aggravated Assault Reported by Population,,
2021/03,American Samoa,,Aggravated Assault Reported by Population,,
2021/04,American Samoa,,Aggravated Assault Reported by Population,,
2021/05,American Samoa,,Aggravated Assault Reported by Population,,
2021/06,American Samoa,,Aggravated Assault Reported by Population,,
2021/07,American Samoa,,Aggravated Assault Reported by Population,,
2021/08,American Samoa,,Aggravated Assault Reported by Population,,
2021/09,American Samoa,,Aggravated Assault Reported by Population,,
2021/10,American Samoa,,Aggravated Assault Reported by Population,,
2021/11,American Samoa,,Aggravated Assault Reported by Population,,
2021/12,American Samoa,,Aggravated Assault Reported by Population,,
2022/01,American Samoa,,Aggravated Assault Reported by Population,,
2022/02,American Samoa,,Aggravated Assault Reported by Population,,
2022/03,American Samoa,,Aggravated Assault Reported by Population,,
2022/04,American Samoa,,Aggravated Assault Reported by Population,,
2022/05,American Samoa,,Aggravated Assault Reported by Population,,
2022/06,American Samoa,,Aggravated Assault Reported by Population,,
2022/07,American Samoa,,Aggravated Assault Reported by Population,,
2022/08,American Samoa,,Aggravated Assault Reported by Population,,
2022/09,American Samoa,,Aggravated Assault Reported by Population,,
2022/10,American Samoa,,Aggravated Assault Reported by Population,,
2022/11,American Samoa,,Aggravated Assault Reported by Population,,
2022/12,American Samoa,,Aggravated Assault Reported by Population,,
2023/01,American Samoa,,Aggravated Assault Reported by Population,,
2023/02,American Samoa,,Aggravated Assault Reported by Population,,
2023/03,American Samoa,,Aggravated Assault Reported by Population,,
2023/04,American Samoa,,Aggravated Assault Reported by Population,,
2023/05,American Samoa,,Aggravated Assault Reported by Population,,
2023/06,American Samoa,,Aggravated Assault Reported by Population,,
2023/07,American Samoa,,Aggravated Assault Reported by Population,,
2023/08,American Samoa,,Aggravated Assault Reported by Population,,
2023/09,American Samoa,,Aggravated Assault Reported by Population,,
2023/10,American Samoa,,Aggravated Assault Reported by Population,,
2023/11,American Samoa,,Aggravated Assault Reported by Population,,
2023/12,American Samoa,,Aggravated Assault Reported by Population,,
2024/01,American Samoa,,Aggravated Assault Reported by Population,,
2024/02,American Samoa,,Aggravated Assault Reported by Population,,
2024/03,American Samoa,,Aggravated Assault Reported by Population,,
2024/04,American Samoa,,Aggravated Assault Reported by Population,,
2024/05,American Samoa,,Aggravated Assault Reported by Population,,
2024/06,American Samoa,,Aggravated Assault Reported by Population,,
2024/07,American Samoa,,Aggravated Assault Reported by Population,,
2024/08,American Samoa,,Aggravated Assault Reported by Population,,
2024/09,American Samoa,,Aggravated Assault Reported by Population,,
2024/10,American Samoa,,Aggravated Assault Reported by Population,,
2024/11,American Samoa,,Aggravated Assault Reported by Population,,
2024/12,American Samoa,,Aggravated Assault Reported by Population,,
2025/01,American Samoa,,Aggravated Assault Reported by Population,,
2025/02,American Samoa,,Aggravated Assault Reported by Population,,
2025/03,American Samoa,,Aggravated Assault Reported by Population,,
2025/04,American Samoa,,Aggravated Assault Reported by Population,,
2025/05,American Samoa,,Aggravated Assault Reported by Population,,
2025/06,American Samoa,,Aggravated Assault Reported by Population,,
2025/07,American Samoa,,Aggravated Assault Reported by Population,,
2025/08,American Samoa,,Aggravated Assault Reported by Population,,
2025/09,American Samoa,,Aggravated Assault Reported by Population,,
2025/10,American Samoa,,Aggravated Assault Reported by Population,,
2015/10,Nevada,NV,Aggravated Assault Reported by Population,1106.0,463.0
2015/11,Nevada,NV,Aggravated Assault Reported by Population,858.0,376.0
2015/12,Nevada,NV,Aggravated Assault Reported by Population,940.0,417.0
2016/01,Nevada,NV,Aggravated Assault Reported by Population,912.0,357.0
2016/02,Nevada,NV,Aggravated Assault Reported by Population,869.0,377.0
2016/03,Nevada,NV,Aggravated Assault Reported by Population,1006.0,441.0
2016/04,Nevada,NV,Aggravated Assault Reported by Population,1098.0,473.0
2016/05,Nevada,NV,Aggravated Assault Reported by Population,1154.0,485.0
2016/06,Nevada,NV,Aggravated Assault Reported by Population,1040.0,452.0
2016/07,Nevada,NV,Aggravated Assault Reported by Population,1064.0,433.0
2016/08,Nevada,NV,Aggravated Assault Reported by Population,1096.0,500.0
2016/09,Nevada,NV,Aggravated Assault Reported by Population,1045.0,476.0
2016/10,Nevada,NV,Aggravated Assault Reported by Population,840.0,319.0
2016/11,Nevada,NV,Aggravated Assault Reported by Population,777.0,329.0
2016/12,Nevada,NV,Aggravated Assault Reported by Population,683.0,297.0
2017/01,Nevada,NV,Aggravated Assault Reported by Population,757.0,358.0
2017/02,Nevada,NV,Aggravated Assault Reported by Population,704.0,295.0
2017/03,Nevada,NV,Aggravated Assault Reported by Population,778.0,330.0
2017/04,Nevada,NV,Aggravated Assault Reported by Population,832.0,371.0
2017/05,Nevada,NV,Aggravated Assault Reported by Population,894.0,359.0
2017/06,Nevada,NV,Aggravated Assault Reported by Population,811.0,447.0
2017/07,Nevada,NV,Aggravated Assault Reported by Population,763.0,523.0
2017/08,Nevada,NV,Aggravated Assault Reported by Population,884.0,451.0
2017/09,Nevada,NV,Aggravated Assault Reported by Population,847.0,396.0
2017/10,Nevada,NV,Aggravated Assault Reported by Population,844.0,392.0
2017/11,Nevada,NV,Aggravated Assault Reported by Population,737.0,353.0
2017/12,Nevada,NV,Aggravated Assault Reported by Population,807.0,401.0
2018/01,Nevada,NV,Aggravated Assault Reported by Population,778.0,365.0
2018/02,Nevada,NV,Aggravated Assault Reported by Population,969.0,387.0
2018/03,Nevada,NV,Aggravated Assault Reported by Population,783.0,378.0
2018/04,Nevada,NV,Aggravated Assault Reported by Population,826.0,420.0
2018/05,Nevada,NV,Aggravated Assault Reported by Population,951.0,486.0
2018/06,Nevada,NV,Aggravated Assault Reported by Population,870.0,388.0
2018/07,Nevada,NV,Aggravated Assault Reported by Population,934.0,429.0
2018/08,Nevada,NV,Aggravated Assault Reported by Population,969.0,486.0
2018/09,Nevada,NV,Aggravated Assault Reported by Population,949.0,466.0
2018/10,Nevada,NV,Aggravated Assault Reported by Population,972.0,454.0
2018/11,Nevada,NV,Aggravated Assault Reported by Population,848.0,379.0
2018/12,Nevada,NV,Aggravated Assault Reported by Population,909.0,453.0
2019/01,Nevada,NV,Aggravated Assault Reported by Population,890.0,446.0
2019/02,Nevada,NV,Aggravated Assault Reported by Population,629.0,344.0
2019/03,Nevada,NV,Aggravated Assault Reported by Population,887.0,471.0
2019/04,Nevada,NV,Aggravated Assault Reported by Population,920.0,484.0
2019/05,Nevada,NV,Aggravated Assault Reported by Population,943.0,506.0
2019/06,Nevada,NV,Aggravated Assault Reported by Population,947.0,548.0
2019/07,Nevada,NV,Aggravated Assault Reported by Population,717.0,453.0
2019/08,Nevada,NV,Aggravated Assault Reported by Population,755.0,427.0
2019/09,Nevada,NV,Aggravated Assault Reported by Population,820.0,439.0
2019/10,Nevada,NV,Aggravated Assault Reported by Population,787.0,469.0
2019/11,Nevada,NV,Aggravated Assault Reported by Population,705.0,355.0
2019/12,Nevada,NV,Aggravated Assault Reported by Population,690.0,372.0
2020/01,Nevada,NV,Aggravated Assault Reported by Population,666.0,435.0
2020/02,Nevada,NV,Aggravated Assault Reported by Population,657.0,368.0
2020/03,Nevada,NV,Aggravated Assault Reported by Population,766.0,478.0
2020/04,Nevada,NV,Aggravated Assault Reported by Population,833.0,478.0
2020/05,Nevada,NV,Aggravated Assault Reported by Population,939.0,519.0
2020/06,Nevada,NV,Aggravated Assault Reported by Population,893.0,467.0
2020/07,Nevada,NV,Aggravated Assault Reported by Population,975.0,541.0
2020/08,Nevada,NV,Aggravated Assault Reported by Population,880.0,516.0
2020/09,Nevada,NV,Aggravated Assault Reported by Population,888.0,497.0
2020/10,Nevada,NV,Aggravated Assault Reported by Population,902.0,459.0
2020/11,Nevada,NV,Aggravated Assault Reported by Population,785.0,396.0
2020/12,Nevada,NV,Aggravated Assault Reported by Population,715.0,379.0
2021/01,Nevada,NV,Aggravated Assault Reported by Population,669.0,382.0
2021/02,Nevada,NV,Aggravated Assault Reported by Population,641.0,355.0
2021/03,Nevada,NV,Aggravated Assault Reported by Population,666.0,424.0
2021/04,Nevada,NV,Aggravated Assault Reported by Population,816.0,480.0
2021/05,Nevada,NV,Aggravated Assault Reported by Population,809.0,518.0
2021/06,Nevada,NV,Aggravated Assault Reported by Population,809.0,499.0
2021/07,Nevada,NV,Aggravated Assault Reported by Population,788.0,458.0
2021/08,Nevada,NV,Aggravated Assault Reported by Population,849.0,503.0
2021/09,Nevada,NV,Aggravated Assault Reported by Population,736.0,427.0
2021/10,Nevada,NV,Aggravated Assault Reported by Population,828.0,523.0
2021/11,Nevada,NV,Aggravated Assault Reported by Population,739.0,428.0
2021/12,Nevada,NV,Aggravated Assault Reported by Population,665.0,379.0
2022/01,Nevada,NV,Aggravated Assault Reported by Population,771.0,448.0
2022/02,Nevada,NV,Aggravated Assault Reported by Population,726.0,469.0
2022/03,Nevada,NV,Aggravated Assault Reported by Population,811.0,486.0
2022/04,Nevada,NV,Aggravated Assault Reported by Population,761.0,484.0
2022/05,Nevada,NV,Aggravated Assault Reported by Population,833.0,519.0
2022/06,Nevada,NV,Aggravated Assault Reported by Population,806.0,477.0
2022/07,Nevada,NV,Aggravated Assault Reported by Population,844.0,477.0
2022/08,Nevada,NV,Aggravated Assault Reported by Population,826.0,496.0
2022/09,Nevada,NV,Aggravated Assault Reported by Population,858.0,466.0
2022/10,Nevada,NV,Aggravated Assault Reported by Population,863.0,525.0
2022/11,Nevada,NV,Aggravated Assault Reported by Population,761.0,486.0
2022/12,Nevada,NV,Aggravated Assault Reported by Population,754.0,459.0
2023/01,Nevada,NV,Aggravated Assault Reported by Population,706.0,474.0
2023/02,Nevada,NV,Aggravated Assault Reported by Population,675.0,486.0
2023/03,Nevada,NV,Aggravated Assault Reported by Population,764.0,531.0
2023/04,Nevada,NV,Aggravated Assault Reported by Population,767.0,526.0
2023/05,Nevada,NV,Aggravated Assault Reported by Population,910.0,600.0
2023/06,Nevada,NV,Aggravated Assault Reported by Population,859.0,570.0
2023/07,Nevada,NV,Aggravated Assault Reported by Population,831.0,524.0
2023/08,Nevada,NV,Aggravated Assault Reported by Population,875.0,583.0
2023/09,Nevada,NV,Aggravated Assault Reported by Population,863.0,575.0
2023/10,Nevada,NV,Aggravated Assault Reported by Population,830.0,536.0
2023/11,Nevada,NV,Aggravated Assault Reported by Population,725.0,483.0
2023/12,Nevada,NV,Aggravated Assault Reported by Population,753.0,503.0
2024/01,Nevada,NV,Aggravated Assault Reported by Population,785.0,511.0
2024/02,Nevada,NV,Aggravated Assault Reported by Population,646.0,431.0
2024/03,Nevada,NV,Aggravated Assault Reported by Population,832.0,544.0
2024/04,Nevada,NV,Aggravated Assault Reported by Population,817.0,532.0
2024/05,Nevada,NV,Aggravated Assault Reported by Population,785.0,558.0
2024/06,Nevada,NV,Aggravated Assault Reported by Population,851.0,571.0
2024/07,Nevada,NV,Aggravated Assault Reported by Population,773.0,529.0
2024/08,Nevada,NV,Aggravated Assault Reported by Population,787.0,560.0
2024/09,Nevada,NV,Aggravated Assault Reported by Population,796.0,452.0
2024/10,Nevada,NV,Aggravated Assault Reported by Population,802.0,458.0
2024/11,Nevada,NV,Aggravated Assault Reported by Population,653.0,442.0
2024/12,Nevada,NV,Aggravated Assault Reported by Population,641.0,441.0
2025/01,Nevada,NV,Aggravated Assault Reported by Population,630.0,436.0
2025/02,Nevada,NV,Aggravated Assault Reported by Population,597.0,397.0
2025/03,Nevada,NV,Aggravated Assault Reported by Population,748.0,507.0
2025/04,Nevada,NV,Aggravated Assault Reported by Population,728.0,503.0
2025/05,Nevada,NV,Aggravated Assault Reported by Population,824.0,545.0
2025/06,Nevada,NV,Aggravated Assault Reported by Population,606.0,435.0
2025/07,Nevada,NV,Aggravated Assault Reported by Population,137.0,100.0
2025/08,Nevada,NV,Aggravated Assault Reported by Population,4.0,1.0
2025/09,Nevada,NV,Aggravated Assault Reported by Population,0.0,0.0
2025/10,Nevada,NV,Aggravated Assault Reported by Population,,
2015/10,Washington,WA,Aggravated Assault Reported by Population,1012.0,599.0
2015/11,Washington,WA,Aggravated Assault Reported by Population,900.0,490.0
