date,state,state_code,crime_type,crime_count,Clearances,year,population,total_population_at_date,total_crime_count_at_date,crime_rate,crime_count_standardized,crime_count_weighted,crime_relative_intensity,crime_rate_normalized,crime_count_normalized
2023-03-01,Minnesota,MN,Aggravated Assault Reported by Population,750.0,391.0,2023,5753.048,336806.23099999997,137642.0,13036.567746349414,-0.18488349199193632,12.810885318805163,0.31900126762355313,0.04647898468661003,0.005885491870173897
2023-03-01,Missouri,MO,Aggravated Assault Reported by Population,1704.0,760.0,2023,6208.038,336806.23099999997,137642.0,27448.28559361267,-0.08305109900487924,31.40825726588176,0.6716520842618009,0.09786076140604347,0.013371837529035093
2023-03-01,Mississippi,MS,Aggravated Assault Reported by Population,246.0,94.0,2023,2943.172,336806.23099999997,137642.0,8358.329040912322,-0.23868173734358913,2.1496642441867415,0.2045260386893189,0.029799764405550554,0.001930441333417038
2023-03-01,Montana,MT,Aggravated Assault Reported by Population,335.0,221.0,2023,1131.302,336806.23099999997,137642.0,29611.898502787055,-0.22918165036680918,1.1252350316523687,0.7245951037821485,0.1055746423315983,0.0026288530353443403
2023-03-01,North Carolina,NC,Aggravated Assault Reported by Population,2631.0,1027.0,2023,10881.189,336806.23099999997,137642.0,24179.34290085394,0.0158992451240536,84.99963962661963,0.5916619455175907,0.08620607281665726,0.02064630548057003
2023-03-01,North Dakota,ND,Aggravated Assault Reported by Population,100.0,67.0,2023,789.047,336806.23099999997,137642.0,12673.516279765337,-0.2542661496875203,0.23427327863183153,0.31011749696349256,0.04518460537726015,0.0007847322493565196
2023-03-01,Nebraska,NE,Aggravated Assault Reported by Population,131.0,95.0,2023,1987.864,336806.23099999997,137642.0,6589.98804747206,-0.25095713062819247,0.7731750782247258,0.16125521545779004,0.02349513763921244,0.0010279992466570406
2023-03-01,New Hampshire,NH,Aggravated Assault Reported by Population,48.0,38.0,2023,1402.199,336806.23099999997,137642.0,3423.194567960753,-0.259816762303167,0.19983464023265057,0.08376464018355839,0.012204639365149508,0.0003766714796911294
2023-03-01,New Jersey,NJ,Aggravated Assault Reported by Population,1102.0,635.0,2023,9379.642,336806.23099999997,137642.0,11748.849263116866,-0.1473101142860201,30.689353499520028,0.2874911465175977,0.041887910653370684,0.008647749387908845
2023-03-01,New Mexico,NM,Aggravated Assault Reported by Population,865.0,297.0,2023,2121.164,336806.23099999997,137642.0,40779.49654057866,-0.172608098707333,5.447663051103115,0.9978631908799519,0.14539023093467077,0.0067879339569338944
2023-03-01,Nevada,NV,Aggravated Assault Reported by Population,764.0,531.0,2023,3214.363,336806.23099999997,137642.0,23768.3173929018,-0.18338909628772376,7.291353621067658,0.5816042631111871,0.08474065272590806,0.005995354385083809
2023-03-01,New York,NY,Aggravated Assault Reported by Population,3817.0,2461.0,2023,19737.367,336806.23099999997,137642.0,19338.95235367514,0.14249590978091914,223.68211423915136,0.47321890511107817,0.06894873618504771,0.02995322995793835
2023-03-01,Ohio,OH,Aggravated Assault Reported by Population,1649.0,622.0,2023,11824.034,336806.23099999997,137642.0,13946.170993757292,-0.08892193927142865,57.890354368176766,0.34125901173253204,0.04972197288946736,0.012940234791889008
2023-03-01,Oklahoma,OK,Aggravated Assault Reported by Population,991.0,415.0,2023,4063.882,336806.23099999997,137642.0,24385.55056470636,-0.15915853736941982,11.957341317714517,0.5967077909764947,0.0869412604087397,0.007776696591123108
2023-03-01,Oregon,OR,Aggravated Assault Reported by Population,750.0,439.0,2023,4253.653,336806.23099999997,137642.0,17631.903683727844,-0.18488349199193632,9.472033045611916,0.43144788836775044,0.06286263357479616,0.005885491870173897
2023-03-01,Pennsylvania,PA,Aggravated Assault Reported by Population,1741.0,1079.0,2023,13017.721,336806.23099999997,137642.0,13374.07676812247,-0.079101624643746,67.29047795140109,0.3272600216050326,0.0476822980862566,0.013662188461297006
2023-03-01,Rhode Island,RI,Aggravated Assault Reported by Population,112.0,59.0,2023,1103.429,336806.23099999997,137642.0,10150.1773109099,-0.2529852390839095,0.36692922109270604,0.24837207858569899,0.03618820114153634,0.0008789001192793019
2023-03-01,South Carolina,SC,Aggravated Assault Reported by Population,1558.0,783.0,2023,5387.83,336806.23099999997,137642.0,28917.02225200127,-0.0986355113488104,24.923051794727634,0.707591670888223,0.10309721550823786,0.012226128444974574
2023-03-01,South Dakota,SD,Aggravated Assault Reported by Population,219.0,147.0,2023,918.305,336806.23099999997,137642.0,23848.285700284767,-0.2415637862017134,0.5971053278999462,0.583561065846479,0.08502576195147916,0.0017185636260907777
2023-03-01,Tennessee,TN,Aggravated Assault Reported by Population,2954.0,1281.0,2023,7148.304,336806.23099999997,137642.0,41324.48759873671,0.05037708887124379,62.69506936764481,1.0111989738696583,0.14733327541841237,0.02318099064599159
2023-03-01,Texas,TX,Aggravated Assault Reported by Population,7541.0,2915.0,2023,30727.89,336806.23099999997,137642.0,24541.222973656833,0.5400051671014648,687.9891081646883,0.6005170524903714,0.0874962757818438,0.05917665892397514
2023-03-01,Utah,UT,Aggravated Assault Reported by Population,379.0,261.0,2023,3443.222,336806.23099999997,137642.0,11007.132273202249,-0.22448497815356963,3.87457540237728,0.26934153347493583,0.03924348358584797,0.002974135225061209
2023-03-01,Virginia,VA,Aggravated Assault Reported by Population,1173.0,695.0,2023,8734.685,336806.23099999997,137642.0,13429.219256332655,-0.1397313932146563,30.42041554450933,0.328609343296234,0.04787889637155454,0.009204909284951974
2023-03-01,Vermont,VT,Aggravated Assault Reported by Population,85.0,71.0,2023,648.708,336806.23099999997,137642.0,13102.967745117989,-0.2558672879420338,0.163714845287408,0.32062605753678075,0.04671571912361855,0.0006670224119530416
2023-03-01,Washington,WA,Aggravated Assault Reported by Population,1451.0,710.0,2023,7857.32,336806.23099999997,137642.0,18466.856383601535,-0.11005696423100654,33.85023871485323,0.4518789538788395,0.06583947184285488,0.011386464938163098
2023-03-01,Wisconsin,WI,Aggravated Assault Reported by Population,1025.0,657.0,2023,5930.405,336806.23099999997,137642.0,17283.811139374124,-0.15552929065918927,18.04795922852152,0.4229301584667772,0.06162158697776756,0.008043505555904325
2023-03-01,West Virginia,WV,Aggravated Assault Reported by Population,300.0,150.0,2023,1770.495,336806.23099999997,137642.0,16944.413850363882,-0.2329176396273406,1.5770150641898308,0.4146251990994941,0.06041154138098835,0.002354196748069559
2023-03-01,Wyoming,WY,Aggravated Assault Reported by Population,48.0,35.0,2023,585.067,336806.23099999997,137642.0,8204.188580111339,-0.259816762303167,0.08338092771211232,0.20075426353006648,0.029250210853070294,0.0003766714796911294
2023-03-01,Puerto Rico,,Aggravated Assault Reported by Population,0.0,0.0,2023,,336806.23099999997,137642.0,,-0.26494040471761016,,,,0.0
2023-03-01,U.S. Virgin Islands,,Aggravated Assault Reported by Population,,,2023,,336806.23099999997,137642.0,,,,,,
2023-03-01,United States,,Aggravated Assault Reported by Population,68852.0,33271.0,2023,,336806.23099999997,137642.0,,7.084497668599848,,,,0.5403038483269509
2023-03-01,American Samoa,,Aggravated Assault Reported by Population,,,2023,,336806.23099999997,137642.0,,,,,,
2023-03-01,Mariana Islands,,Aggravated Assault Reported by Population,,,2023,,336806.23099999997,137642.0,,,,,,
2023-03-01,Guam,,Aggravated Assault Reported by Population,15.0,14.0,2023,,336806.23099999997,137642.0,,-0.2633392664630967,,,,0.00011770983740347793
2023-04-01,Alaska,AK,Aggravated Assault Reported by Population,324.0,188.0,2023,736.51,336806.231,145845.0,43991.25605898087,-0.23035581842011904,0.7085060133581672,1.0159092975543393,0.15684104562588372,0.0025425324879151234
2023-04-01,Alabama,AL,Aggravated Assault Reported by Population,1130.0,451.0,2023,5117.673,336806.231,145845.0,22080.347845593107,-0.14432132287759492,17.170022279071194,0.5099111205076063,0.07872257248674432,0.008867474417728671
2023-04-01,Arkansas,AR,Aggravated Assault Reported by Population,1306.0,609.0,2023,3069.463,336806.231,145845.0,42548.15907538224,-0.1255346340246368,11.902151174869447,0.9825832283703889,0.15169600408527142,0.010248603176596146
2023-04-01,Arizona,AZ,Aggravated Assault Reported by Population,2118.0,865.0,2023,7473.027,336806.231,145845.0,28341.928913143227,-0.03885968318030729,46.99399752494484,0.6545125480136924,0.10104684803343689,0.016620629041371085
2023-04-01,California,CA,Aggravated Assault Reported by Population,10822.0,4852.0,2023,39198.693,336806.231,145845.0,27608.063360683995,0.8902274746387125,1259.5023981192319,0.6375650701581247,0.09843041352103735,0.08492372402536255
2023-04-01,Colorado,CO,Aggravated Assault Reported by Population,1650.0,873.0,2023,5901.339,336806.231,145845.0,27959.756251928586,-0.08881519672112775,28.910419267154232,0.6456868677630878,0.09968429635466311,0.012948082114382573
2023-04-01,Connecticut,CT,Aggravated Assault Reported by Population,246.0,140.0,2023,3643.023,336806.231,145845.0,6752.633733028861,-0.23868173734358913,2.660828617508564,0.15594152126880667,0.024075014680119515,0.001930441333417038
2023-04-01,District of Columbia,DC,Aggravated Assault Reported by Population,268.0,91.0,2023,687.324,336806.231,145845.0,38991.80008263934,-0.23633340123696936,0.5469104043980706,0.9004546762480198,0.13901659656176338,0.0021030824282754724
2023-04-01,Delaware,DE,Aggravated Assault Reported by Population,279.0,187.0,2023,1036.423,336806.231,145845.0,26919.51066311728,-0.23515923318365947,0.858541174079407,0.621664021859429,0.09597553192115542,0.0021894029757046894
2023-04-01,Florida,FL,Aggravated Assault Reported by Population,2491.0,1219.0,2023,22904.868,336806.231,145845.0,10875.417400353497,0.0009552880819278215,169.40311946901002,0.25115076589289176,0.03877388348271882,0.0195476803314709
2023-04-01,Georgia,GA,Aggravated Assault Reported by Population,2500.0,760.0,2023,11064.432,336806.231,145845.0,22594.92398706052,0.0019159710346359072,82.12757797821145,0.521794452179598,0.08055717934529082,0.019618306233912988
2023-04-01,Hawaii,HI,Aggravated Assault Reported by Population,196.0,88.0,2023,1441.387,336806.231,145845.0,13598.013579975399,-0.24401886485863405,0.8387963938826297,0.3140248690704742,0.048480695014911014,0.0015380752087387783
2023-04-01,Iowa,IA,Aggravated Assault Reported by Population,566.0,295.0,2023,3218.414,336806.231,145845.0,17586.301824438993,-0.20452412124730163,5.408517290762355,0.4061281521284735,0.06270005028133988,0.0044415845313579005
2023-04-01,Idaho,ID,Aggravated Assault Reported by Population,266.0,185.0,2023,1971.122,336806.231,145845.0,13494.8521704897,-0.23654688633757115,1.5567361994558824,0.3116425175662385,0.04811289593887909,0.002087387783288342
2023-04-01,Illinois,IL,Aggravated Assault Reported by Population,1490.0,563.0,2023,12642.259,336806.231,145845.0,11785.868332550377,-0.1058940047692715,55.92819899463202,0.27217620707933404,0.042019893917278055,0.011692510515412141
2023-04-01,Indiana,IN,Aggravated Assault Reported by Population,1379.0,586.0,2023,6880.131,336806.231,145845.0,20043.223014212956,-0.11774242785267122,28.169611413750832,0.46286690668240427,0.07145965668830151,0.010821457718626405
2023-04-01,Kansas,KS,Aggravated Assault Reported by Population,859.0,383.0,2023,2951.5,336806.231,145845.0,29103.845502286975,-0.1732485540091384,7.527587872921507,0.6721078207159367,0.10376329228228474,0.006740850021972503
2023-04-01,Kentucky,KY,Aggravated Assault Reported by Population,489.0,170.0,2023,4550.595,336806.231,145845.0,10745.847521038457,-0.2127432976204708,6.606887730055089,0.24815855205606335,0.03831193087727049,0.0038373406993533806
2023-04-01,Louisiana,LA,Aggravated Assault Reported by Population,1727.0,718.0,2023,4588.071,336806.231,145845.0,37641.09143036365,-0.08059602034795857,23.52568892052356,0.869262171167142,0.13420094508150524,0.013552325946387092
2023-04-01,Massachusetts,MA,Aggravated Assault Reported by Population,1527.0,928.0,2023,7066.568,336806.231,145845.0,21608.792273703442,-0.10194453040813825,32.0381523345392,0.4990212816461296,0.07704134590692749,0.011982861447674053
2023-04-01,Maryland,MD,Aggravated Assault Reported by Population,1470.0,620.0,2023,6217.062,336806.231,145845.0,23644.60898089805,-0.10802885577528946,27.134537009203964,0.5460352863879477,0.084299597879341,0.011535564065540838
2023-04-01,Maine,ME,Aggravated Assault Reported by Population,71.0,47.0,2023,1399.646,336806.231,145845.0,5072.71124269994,-0.25736168364624634,0.2950505568289204,0.11714633718023197,0.018085624434013174,0.0005571598970431289
2023-04-01,Michigan,MI,Aggravated Assault Reported by Population,2959.0,1309.0,2023,10083.356,336806.231,145845.0,29345.388578961214,0.05091080162274828,88.58699055362784,0.677685880524555,0.1046244604348487,0.023220227258459413
2023-04-01,Minnesota,MN,Aggravated Assault Reported by Population,852.0,453.0,2023,5753.048,336806.231,145845.0,14809.540959852935,-0.1739957518612447,14.553165722162662,0.34200320021448727,0.052800126603988994,0.006685918764517546
2023-04-01,Missouri,MO,Aggravated Assault Reported by Population,1959.0,809.0,2023,6208.038,336806.231,145845.0,31555.863543361047,-0.05583174867815014,36.108436610247864,0.7287333447145764,0.11250541760237041,0.015372904764894219
2023-04-01,Mississippi,MS,Aggravated Assault Reported by Population,232.0,70.0,2023,2943.172,336806.231,145845.0,7882.651778421377,-0.24017613304780172,2.0273256286639185,0.18203752173715596,0.028103842854015154,0.0018205788185071254
2023-04-01,Montana,MT,Aggravated Assault Reported by Population,362.0,196.0,2023,1131.302,336806.231,145845.0,31998.529128384816,-0.22629960150868492,1.215925616293007,0.7389560144862701,0.11408364335533905,0.002840730742670601
2023-04-01,North Carolina,NC,Aggravated Assault Reported by Population,2845.0,1000.0,2023,10881.189,336806.231,145845.0,26146.039738855743,0.03874215088844586,91.91333133323177,0.6038019198477992,0.09321789325860506,0.02232563249419298
2023-04-01,North Dakota,ND,Aggravated Assault Reported by Population,129.0,85.0,2023,789.047,336806.231,145845.0,16348.836000897285,-0.25117061572879423,0.3022125294350626,0.3775508131714716,0.058288140936665594,0.0010123046016699102
2023-04-01,Nebraska,NE,Aggravated Assault Reported by Population,157.0,103.0,2023,1987.864,336806.231,145845.0,7897.924606512316,-0.2481818243203691,0.9266296739029153,0.18239022382951567,0.02815829472791109,0.0012320296314897357
2023-04-01,New Hampshire,NH,Aggravated Assault Reported by Population,77.0,54.0,2023,1402.199,336806.231,145845.0,5491.374619437041,-0.25672122834444094,0.3205680687065436,0.12681471346852133,0.019578275648260667,0.00060424383200452
2023-04-01,New Jersey,NJ,Aggravated Assault Reported by Population,1020.0,588.0,2023,9379.642,336806.231,145845.0,10874.61547039855,-0.15606300341069376,28.405753692840673,0.2511322465740497,0.03877102437970789,0.0080042689434365
2023-04-01,New Mexico,NM,Aggravated Assault Reported by Population,1005.0,303.0,2023,2121.164,336806.231,145845.0,47379.646269689656,-0.15766414166520723,6.329365741455062,1.0941588732015073,0.1689215977911493,0.007886559106033022
2023-04-01,Nevada,NV,Aggravated Assault Reported by Population,767.0,526.0,2023,3214.363,336806.231,145845.0,23861.648482140943,-0.18306886863682106,7.31998459078389,0.5510474744226241,0.08507340398006738,0.006018896352564505
2023-04-01,New York,NY,Aggravated Assault Reported by Population,4142.0,2606.0,2023,19737.367,336806.231,145845.0,20985.575228955313,0.1771872386287111,242.72761780942224,0.4846290581255032,0.07481940405513954,0.03250360976834704
2023-04-01,Ohio,OH,Aggravated Assault Reported by Population,1975.0,673.0,2023,11824.034,336806.231,145845.0,16703.26726056437,-0.054123867873335764,69.3350211504846,0.3857358491149084,0.05955178681424986,0.01549846192479126
2023-04-01,Oklahoma,OK,Aggravated Assault Reported by Population,1068.0,448.0,2023,4063.882,336806.231,145845.0,26280.290618674455,-0.15093936099625063,12.886418291946622,0.6069022340745588,0.09369653493091219,0.008380940423127628
2023-04-01,Oregon,OR,Aggravated Assault Reported by Population,750.0,418.0,2023,4253.653,336806.231,145845.0,17631.903683727844,-0.18488349199193632,9.472033045611914,0.4071812557901465,0.06286263357479616,0.005885491870173897
2023-04-01,Pennsylvania,PA,Aggravated Assault Reported by Population,1896.0,1080.0,2023,13017.721,336806.231,145845.0,14564.761374129928,-0.06255652934710673,73.28130166332937,0.33635039828825686,0.05192741939778433,0.014878523447799611
2023-04-01,Rhode Island,RI,Aggravated Assault Reported by Population,123.0,81.0,2023,1103.429,336806.231,145845.0,11147.069725374264,-0.25181107103059963,0.4029669124500253,0.2574241517294053,0.03974239946793723,0.000965220666708519
2023-04-01,South Carolina,SC,Aggravated Assault Reported by Population,1780.0,895.0,2023,5387.83,336806.231,145845.0,33037.419517690796,-0.07493866518201095,28.474346723116295,0.7629475641756163,0.11778757612622812,0.013968234038546048
2023-04-01,South Dakota,SD,Aggravated Assault Reported by Population,172.0,109.0,2023,918.305,336806.231,145845.0,18730.16045867114,-0.24658068606585562,0.4689594356109165,0.4325437793623544,0.066778223998422,0.0013497394688932137
2023-04-01,Tennessee,TN,Aggravated Assault Reported by Population,3168.0,1331.0,2023,7148.304,336806.231,145845.0,44318.204709816484,0.07321999463563605,67.23695997180052,1.0234596656038766,0.1580067083701863,0.02486031765961454
2023-04-01,Texas,TX,Aggravated Assault Reported by Population,7538.0,2873.0,2023,30727.89,336806.231,145845.0,24531.45985617626,0.5396849394505621,687.7154087449171,0.5665157211482416,0.08746146755649628,0.059153116956494445
2023-04-01,Utah,UT,Aggravated Assault Reported by Population,402.0,239.0,2023,3443.222,336806.231,145845.0,11675.111276589194,-0.22202989949664897,4.109707946584871,0.26961844599222495,0.04162501425200762,0.0031546236424132086
2023-04-01,Virginia,VA,Aggravated Assault Reported by Population,1259.0,657.0,2023,8734.685,336806.231,145845.0,14413.799696268385,-0.13055153388877902,32.65072734061146,0.33286417430073706,0.051389199089332635,0.009879779019398582
2023-04-01,Vermont,VT,Aggravated Assault Reported by Population,94.0,74.0,2023,648.708,336806.231,145845.0,14490.340800483424,-0.2549066049893257,0.18104935831783942,0.3346317714639751,0.0516620893837664,0.0007376483143951283
2023-04-01,Washington,WA,Aggravated Assault Reported by Population,1477.0,705.0,2023,7857.32,336806.231,145845.0,18797.758014182953,-0.10728165792318317,34.456790201129024,0.4341048392476263,0.06701922805781989,0.011590495322995794
2023-04-01,Wisconsin,WI,Aggravated Assault Reported by Population,1102.0,655.0,2023,5930.405,336806.231,145845.0,18582.204756673447,-0.1473101142860201,19.403757141298254,0.42912697368887903,0.06625072082878035,0.008647749387908845
2023-04-01,West Virginia,WV,Aggravated Assault Reported by Population,313.0,122.0,2023,1770.495,336806.231,145845.0,17678.67178387965,-0.23152998647342893,1.6453523836380566,0.40826129196164096,0.06302937484083118,0.0024562119404859064
2023-04-01,Wyoming,WY,Aggravated Assault Reported by Population,67.0,41.0,2023,585.067,336806.231,145845.0,11451.679893072076,-0.2577886538474499,0.11638587826482343,0.2644586474273433,0.04082841931574395,0.0005257706070688681
2023-04-01,American Samoa,,Aggravated Assault Reported by Population,,,2023,,336806.231,145845.0,,,,,,
2023-04-01,Guam,,Aggravated Assault Reported by Population,14.0,12.0,2023,,336806.231,145845.0,,-0.26344600901339754,,,,0.00010986251490991274
2023-04-01,Puerto Rico,,Aggravated Assault Reported by Population,0.0,0.0,2023,,336806.231,145845.0,,-0.26494040471761016,,,,0.0
2023-04-01,U.S. Virgin Islands,,Aggravated Assault Reported by Population,,,2023,,336806.231,145845.0,,,,,,
2023-04-01,United States,,Aggravated Assault Reported by Population,72967.0,33420.0,2023,,336806.231,145845.0,,7.523743263088045,,,,0.5725955803879716
2023-04-01,Mariana Islands,,Aggravated Assault Reported by Population,,,2023,,336806.231,145845.0,,,,,,
2023-05-01,Alaska,AK,Aggravated Assault Reported by Population,407.0,282.0,2023,736.51,336806.23099999997,158604.0,55260.621037053126,-0.22149618674514449,0.8900060106073275,1.1734963490333896,0.19701946163498352,0.0031938602548810344
2023-05-01,Alabama,AL,Aggravated Assault Reported by Population,1629.0,581.0,2023,5117.673,336806.23099999997,158604.0,31830.873133160327,-0.09105679027744662,24.752182559829187,0.6759499388047521,0.11348590316894379,0.012783288342017704
2023-05-01,Arkansas,AR,Aggravated Assault Reported by Population,1383.0,585.0,2023,3069.463,336806.23099999997,158604.0,45056.741195446884,-0.11731545765146763,12.603885968487326,0.9568101172215643,0.16063979605660825,0.010852847008600666
2023-05-01,Arizona,AZ,Aggravated Assault Reported by Population,2153.0,915.0,2023,7473.027,336806.23099999997,158604.0,28810.27995750584,-0.03512369391977584,47.770574443440154,0.6118056169164953,0.10271664958262022,0.016895285328645867
2023-05-01,California,CA,Aggravated Assault Reported by Population,11370.0,5130.0,2023,39198.693,336806.23099999997,158604.0,29006.069156438458,0.9487223922036049,1323.2805642779217,0.6159633318646053,0.1034146924537234,0.08922405675183627
2023-05-01,Colorado,CO,Aggravated Assault Reported by Population,1912.0,992.0,2023,5901.339,336806.23099999997,158604.0,32399.42663859846,-0.06084864854229236,33.50104341745388,0.6880235538011239,0.11551295432128235,0.015004080607696655
2023-05-01,Connecticut,CT,Aggravated Assault Reported by Population,293.0,156.0,2023,3643.023,336806.23099999997,158604.0,8042.771072266082,-0.2336648374794469,3.169198312723615,0.17079363771694078,0.028674712606809014,0.0022992654906146023
2023-05-01,District of Columbia,DC,Aggravated Assault Reported by Population,269.0,110.0,2023,687.324,336806.23099999997,158604.0,39137.29187399247,-0.23622665868666848,0.5489511148622426,0.8311066409186609,0.13953531520565057,0.0021109297507690378
2023-05-01,Delaware,DE,Aggravated Assault Reported by Population,318.0,232.0,2023,1036.423,336806.23099999997,158604.0,30682.45301387561,-0.23099627372192444,0.9785523059399694,0.65156246736766,0.1093914664907793,0.0024954485529537322
2023-05-01,Florida,FL,Aggravated Assault Reported by Population,2458.0,1269.0,2023,22904.868,336806.23099999997,158604.0,10731.343223632635,-0.002567216078001826,167.1589191709461,0.22788727047988058,0.0382602190287125,0.019288718689183252
2023-05-01,Georgia,GA,Aggravated Assault Reported by Population,2724.0,818.0,2023,11064.432,336806.23099999997,158604.0,24619.429176301142,0.025826302302037155,89.48620896505922,0.5228100899246817,0.08777510261462887,0.021376106472471592
2023-05-01,Hawaii,HI,Aggravated Assault Reported by Population,204.0,112.0,2023,1441.387,336806.23099999997,158604.0,14153.034542423373,-0.24316492445622687,0.8730329813880432,0.30054918043973833,0.050459498893070644,0.0016008537886872999
2023-05-01,Iowa,IA,Aggravated Assault Reported by Population,683.0,391.0,2023,3218.414,336806.23099999997,158604.0,21221.6327669467,-0.19203524286209653,6.526532349100157,0.45065560439216024,0.07566101473878999,0.005359721263105029
2023-05-01,Idaho,ID,Aggravated Assault Reported by Population,295.0,185.0,2023,1971.122,336806.23099999997,158604.0,14966.095452234818,-0.2334513523788451,1.7264555595469373,0.31781507415030197,0.05335828684950877,0.0023149601356017326
2023-05-01,Illinois,IL,Aggravated Assault Reported by Population,1672.0,642.0,2023,12642.259,336806.23099999997,158604.0,13225.484464445792,-0.08646686061450798,62.75969712686225,0.28085203245939827,0.047152525254824766,0.013120723209241007
2023-05-01,Indiana,IN,Aggravated Assault Reported by Population,1543.0,637.0,2023,6880.131,336806.23099999997,158604.0,22426.89855760014,-0.10023664960332387,31.51973198797501,0.47625023178511505,0.07995812202324092,0.012108418607571097
2023-05-01,Kansas,KS,Aggravated Assault Reported by Population,937.0,447.0,2023,2951.5,336806.23099999997,158604.0,31746.5695409114,-0.16492263508566832,8.21111738873976,0.674159695483958,0.11318533744877858,0.007352941176470588
2023-05-01,Kentucky,KY,Aggravated Assault Reported by Population,564.0,182.0,2023,4550.595,336806.23099999997,158604.0,12393.983643897116,-0.20473760634790344,7.620214069020595,0.26319455487734444,0.044187993895256766,0.00442588988637077
2023-05-01,Louisiana,LA,Aggravated Assault Reported by Population,1898.0,797.0,2023,4588.071,336806.23099999997,158604.0,41368.14796458032,-0.06234304424650494,25.85509992539301,0.8784803661572607,0.14748893674852168,0.01489421809278674
2023-05-01,Massachusetts,MA,Aggravated Assault Reported by Population,1701.0,922.0,2023,7066.568,336806.23099999997,158604.0,24071.090803909337,-0.08337132665578192,35.688865174231296,0.5111657568361115,0.08582012402598799,0.013348295561554398
2023-05-01,Maryland,MD,Aggravated Assault Reported by Population,1620.0,663.0,2023,6217.062,336806.23099999997,158604.0,26057.324183030505,-0.0920174732301547,29.903367316265598,0.5533447547370595,0.09290159766294723,0.012712662439575617
2023-05-01,Maine,ME,Aggravated Assault Reported by Population,62.0,49.0,2023,1399.646,336806.23099999997,158604.0,4429.691507709807,-0.25832236659895447,0.2576497820196207,0.094067470001037,0.015793080491673477,0.00048653399460104214
2023-05-01,Michigan,MI,Aggravated Assault Reported by Population,3315.0,1569.0,2023,10083.356,336806.23099999997,158604.0,32875.95915486868,0.08891114952986812,99.24497251952563,0.6981430413773463,0.11721192509007214,0.026013874066168622
2023-05-01,Minnesota,MN,Aggravated Assault Reported by Population,983.0,497.0,2023,5753.048,336806.23099999997,158604.0,17086.594792881966,-0.160012477771827,16.7908003578473,0.36284529979160673,0.06091845592925021,0.0077139180111745875
2023-05-01,Missouri,MO,Aggravated Assault Reported by Population,2003.0,903.0,2023,6208.038,336806.23099999997,158604.0,32264.62209155292,-0.051135076464910605,36.919447948099275,0.6851608888360492,0.11503233867154053,0.015718186954611087
2023-05-01,Mississippi,MS,Aggravated Assault Reported by Population,294.0,105.0,2023,2943.172,336806.23099999997,158604.0,9989.222512309847,-0.233558094929146,2.5691109259792766,0.21212783946126393,0.03561435258224334,0.0023071128131081677
2023-05-01,Montana,MT,Aggravated Assault Reported by Population,355.0,234.0,2023,1131.302,336806.23099999997,158604.0,31379.77304026688,-0.2270467993607912,1.1924132424972862,0.6663705257955472,0.11187760605288774,0.0027857994852156444
2023-05-01,North Carolina,NC,Aggravated Assault Reported by Population,2976.0,1130.0,2023,10881.189,336806.23099999997,158604.0,27349.952289221335,0.052725424977863554,96.14554448073736,0.5807945794912145,0.09751017586559181,0.023353631740850023
2023-05-01,North Dakota,ND,Aggravated Assault Reported by Population,128.0,72.0,2023,789.047,336806.23099999997,158604.0,16222.100838099632,-0.25127735827909514,0.29986979664874436,0.34448719087679236,0.05783629488289299,0.001004457279176345
2023-05-01,Nebraska,NE,Aggravated Assault Reported by Population,146.0,96.0,2023,1987.864,336806.23099999997,158604.0,7344.566831533747,-0.24935599237367898,0.8617065757313737,0.15596680240451016,0.026185420575000125,0.0011457090840605185
2023-05-01,New Hampshire,NH,Aggravated Assault Reported by Population,91.0,62.0,2023,1402.199,336806.23099999997,158604.0,6489.806368425594,-0.2552268326402284,0.3788531721077334,0.13781539071329987,0.02313796212976261,0.0007141063469144328
2023-05-01,New Jersey,NJ,Aggravated Assault Reported by Population,1211.0,724.0,2023,9379.642,336806.23099999997,158604.0,12910.940524169258,-0.13567517630322215,33.72487031571575,0.2741724809343152,0.046031088748849265,0.009503107539707453
2023-05-01,New Mexico,NM,Aggravated Assault Reported by Population,1080.0,372.0,2023,2121.164,336806.23099999997,158604.0,50915.44076742769,-0.14965845039263984,6.801706468429322,1.081223531851723,0.1815276871785485,0.00847510829305041
2023-05-01,Nevada,NV,Aggravated Assault Reported by Population,910.0,600.0,2023,3214.363,336806.23099999997,158604.0,28310.4304025401,-0.16780468394379258,8.684727480591057,0.6011909763856739,0.10093454709499519,0.007141063469144328
2023-05-01,New York,NY,Aggravated Assault Reported by Population,4545.0,2830.0,2023,19737.367,336806.23099999997,158604.0,23027.387594302727,0.22020448639997317,266.34404223655827,0.48900201920590014,0.0820990322140534,0.035666080733253815
2023-05-01,Ohio,OH,Aggravated Assault Reported by Population,2264.0,799.0,2023,11824.034,336806.23099999997,158604.0,19147.44155843936,-0.02327527083637612,79.48075335934033,0.40660876299404347,0.06826594701137301,0.017766338125431602
2023-05-01,Oklahoma,OK,Aggravated Assault Reported by Population,1157.0,482.0,2023,4063.882,336806.23099999997,158604.0,28470.31483689733,-0.14143927401947068,13.960286482942177,0.604586229577991,0.10150457950848822,0.00907935212505493
2023-05-01,Oregon,OR,Aggravated Assault Reported by Population,895.0,507.0,2023,4253.653,336806.23099999997,158604.0,21040.738395915225,-0.16940582219830605,11.303292767763553,0.44681419110395654,0.0750160760659234,0.00702335363174085
