uuid,title,description,keywords,snippet,url,image_url,language,published_at,source,categories,relevance_score
ad28ea32-3b72-4c42-8aa9-dfc0087c7bfa,What are the chances the parents of the Highland Park shooter will face prosecution?,Criminal charges against the father and possibly the mother in the July 4th parade shooting committed by their son would be highly unusual and difficult for pro...,"us, What are the chances the parents of the Highland Park shooter will face prosecution? - CNN","(CNN) Almost three years before his son killed seven people and wounded dozens at a July 4th parade in Highland Park , police say Robert Crimo Jr. signed the yo...",https://www.cnn.com/2022/07/12/us/highland-park-shooting-crimo-parents-charges/index.html,https://cdn.cnn.com/cnnnext/dam/assets/220708094328-robert-crimo-jr-highland-park-shooter-father-super-tease.jpeg,en,2022-07-12T20:21:27.000000Z,cnn.com,['general'],4.2684994
f048076f-dd6e-409f-be37-34f1e6277827,"Meet Grace Young, the wok guru fighting to save America's Chinatowns","Revered food writer, historian and 'wok therapist' Grace Young has been named the recipient of two of the culinary world's most prestigious food culture awards.","foodanddrink, Meet Grace Young, the wok guru fighting to save America's Chinatowns  - CNN","(CNN) — If you don't already own a wok or have plans to buy one, chances are you will after talking to Grace Young.

But like the thousands who have attended ...",https://www.cnn.com/travel/article/grace-young-julia-child-award-winner/index.html,https://cdn.cnn.com/cnnnext/dam/assets/220616110241-01-grace-young-super-tease.jpg,en,2022-07-13T03:46:56.000000Z,cnn.com,['general'],2.2918944
9712de1d-5446-4dcc-b7a7-220b81267c2e,"Biden embraces a signature Trump achievement on first trip to the Middle East, aiming to bring Israel and Saudi Arabia closer","When President Joe Biden arrives here on Wednesday, he will do something he has never done on a foreign trip: Embrace one of his predecessor's legacy achievemen...","politics, Biden embraces a signature Trump achievement on first trip to the Middle East, aiming to bring Israel and Saudi Arabia closer  - CNNPolitics","Jerusalem (CNN) When President Joe Biden arrives here on Wednesday, he will do something he has never done on a foreign trip: Embrace one of his predecessor's l...",https://www.cnn.com/2022/07/13/politics/joe-biden-israel-saudi-arabia-trip/index.html,https://cdn.cnn.com/cnnnext/dam/assets/220712091347-joe-biden-white-house-0708-super-tease.jpg,en,2022-07-13T04:05:36.000000Z,cnn.com,['general'],1.8624926
7394822b-9ab0-4ca1-8638-d751419ab097,"Rwanda made the sale of skin whitening products a crime. It's working, but a black market persists",In 2018 Rwanda began enforcing a ban on skin whitening products with those breaching the ban facing hefty fines and up to two years in prison. Has this worked t...,"africa, Rwanda made the sale of skin whitening products a crime. It's working, but a black market persists - CNN","This story is part of ' White lies ', a series by CNN's As Equals, investigating skin whitening practices worldwide to expose the underlying drivers of colorism...",https://www.cnn.com/2022/07/13/africa/rwanda-skin-whitening-ban-as-equals-intl-cmd/index.html,https://cdn.cnn.com/cnnnext/dam/assets/220628144603-01-as-equals-skin-whitening-ban-rwanda-illo-super-tease.jpg,en,2022-07-13T06:31:30.000000Z,cnn.com,['general'],6.4399757
9ed1821a-86d3-4964-8641-2f608e405fbe,Police are searching for an attacker who stabbed 3 homeless men while they were sleeping in New York City,"New York police are searching for an assailant who they say stabbed three homeless men while they were sleeping, killing one of them, in separate incidents.","us, Homeless people attacked: NYPD are searching for an attacker who stabbed 3 homeless men while they were sleeping in New York City - CNN","(CNN) New York police are searching for an assailant who they say stabbed three homeless men while they were sleeping, killing one of them, in separate incident...",https://www.cnn.com/2022/07/13/us/new-york-city-homeless-attack/index.html,https://cdn.cnn.com/cnnnext/dam/assets/220713030411-01-new-york-city-homeless-attack-super-tease.jpg,en,2022-07-13T07:47:14.000000Z,cnn.com,['general'],4.7622976
c98e753e-0271-436e-91fe-4c8bcf6b240a,Ex-fugitive's murder charge in Alabama jailer's suicide has attorneys scratching their heads,"A murder charge in a ... suicide? The latest development in the case of Casey White, a onetime fugitive charged with killing the jailer who helped him escape, i...","us, Casey White: Ex-fugitive charged with murder in Alabama jailer's suicide - CNN","(CNN) A murder charge in a ... suicide? The latest development in the case of Casey White, a onetime fugitive charged with killing the jailer who helped him esc...",https://www.cnn.com/2022/07/13/us/casey-white-charges-vicky-white/index.html,https://cdn.cnn.com/cnnnext/dam/assets/220518084620-vicky-y-casey-white-super-tease.jpg,en,2022-07-13T19:20:20.000000Z,cnn.com,['general'],5.351412
9c43cfc2-c4ed-4af2-8080-c45d545650b0,Michigan governor signs executive order to protect abortion providers and patients from extradition,Michigan's Democratic Gov. Gretchen Whitmer signed an executive order on Wednesday that limits her office from extraditing people to or from Michigan if they're...,"politics, Gretchen Whitmer, Michigan governor, signs executive order to protect abortion providers and patients from extradition - CNNPolitics",(CNN) Michigan's Democratic Gov. Gretchen Whitmer signed an executive order on Wednesday that limits her office from extraditing people to or from Michigan if t...,https://www.cnn.com/2022/07/13/politics/michigan-whitmer-executive-order-abortion/index.html,https://cdn.cnn.com/cnnnext/dam/assets/220713121451-gretchen-whitmer-0627-super-tease.jpg,en,2022-07-13T20:58:47.000000Z,cnn.com,['general'],4.2529426
762c1c25-90da-4c13-b736-d0e2d6bc9c10,Authorities confirm story about 10-year-old rape victim as abortion debate rages,"A version of this article first appeared in the ""Reliable Sources"" newsletter.","media, Authorities confirm story about 10-year-old rape victim as abortion debate rages  - CNN","New York (CNN Business) A version of this article first appeared in the ""Reliable Sources"" newsletter. You can sign up for free right here.

Two newspapers owne...",https://www.cnn.com/2022/07/14/media/abortion-debate-reliable-sources/index.html,https://cdn.cnn.com/cnnnext/dam/assets/220714011437-02-abortion-debate-reliable-sources-restricted-super-tease.jpg,en,2022-07-14T05:20:00.000000Z,cnn.com,['general'],3.5035028
30215266-6438-4882-80aa-e00a263e9493,Brittney Griner to make another court appearance at a hearing in Russia,"WNBA star Brittney Griner is expected to make another court appearance Thursday, a week after she pleaded guilty to drug charges at a Russian court near Moscow.","brittney griner, continents and regions, court trials, eastern europe, europe, law and legal system, russia, sports figures, trial and procedure, russia-ukraine conflict, unrest, conflicts and war","CNN —

WNBA star Brittney Griner is expected to make another court appearance Thursday, a week after she pleaded guilty to drug charges at a Russian court nea...",https://www.cnn.com/2022/07/14/us/brittney-griner-hearing-russia/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/220712122050-brittney-griner-putin-russia-prison.jpg?c=16x9&q=w_800,c_fill",en,2022-07-14T06:06:12.000000Z,cnn.com,['general'],4.623854
2176b775-b2ad-4a6c-b8e8-8f4a9438da1d,Father pleads for help in search for missing University of Mississippi student,The father of missing 20-year-old University of Mississippi student Jimmie,"us, Father pleads for help in search for missing University of Mississippi student - CNN","(CNN) The father of missing 20-year-old University of Mississippi student Jimmie ""Jay"" Lee is pleading for the public's help in bringing the college student hom...",https://www.cnn.com/2022/07/14/us/missing-university-of-mississippi-student/index.html,https://cdn.cnn.com/cnnnext/dam/assets/220714110853-01-missing-university-of-mississippi-student-super-tease.jpg,en,2022-07-14T16:07:39.000000Z,cnn.com,['general'],5.503867
4b945e9e-b729-4014-8f58-d7bdbb244c47,"After Supreme Court abortion decision, 2022 Republicans look to keep the focus on the economy","In the new post-Roe landscape, Pennsylvania Republican Doug Mastriano seems to have strayed from what he once described as his ""number one"" focus.","politics, After Supreme Court abortion decision, 2022 Republicans look to keep the focus on the economy - CNNPolitics","(CNN) In the new post-Roe landscape, Pennsylvania Republican Doug Mastriano seems to have strayed from what he once described as his ""number one"" focus.

As the...",https://www.cnn.com/2022/07/14/politics/republicans-abortion-politics-supreme-court-2022/index.html,https://cdn.cnn.com/cnnnext/dam/assets/220713205402-doug-mastriano-file-070122-super-tease.jpg,en,2022-07-14T16:08:27.000000Z,cnn.com,['general'],2.91089
41fc3a64-f10e-4c37-b585-dd19b9873b6b,Indiana's Republican AG says he's investigating doctor who helped 10-year-old rape victim get an abortion,Indiana's Republican attorney general said Thursday that authorities in his state are investigating -- for potential failure to report child abuse -- a doctor w...,"us, Indiana's Republican AG says he's investigating doctor who helped 10-year-old rape victim get an abortion - CNN",(CNN) Indiana's Republican attorney general said Thursday that authorities in his state are investigating -- for potential failure to report child abuse -- a do...,https://www.cnn.com/2022/07/14/us/indiana-ag-ohio-rape-victim/index.html,https://cdn.cnn.com/cnnnext/dam/assets/220714115625-01-todd-rokita-file-super-tease.jpg,en,2022-07-14T20:52:32.000000Z,cnn.com,['general'],4.03705
3dddea1c-476a-45f9-8e2f-23d0400e9068,Accused Buffalo supermarket shooter has been indicted on federal hate crimes and firearms charges,The man accused of opening fire on shoppers inside a Buffalo supermarket and killing 10 people was indicted by a federal grand jury Thursday -- a day ahead of t...,"buffalo, business and industry sectors, business, economy and trade, continents and regions, crime, law enforcement and corrections, crimes against persons, criminal law, criminal offenses, death and dying, deaths and fatalities, discrimination, firearms, hate crimes, indictments, law and legal system, new york (state), north america, northeastern united states, racism and racial discrimination, retail and wholesale trade, shootings, societal issues, society, supermarkets and groceries, the americas, united states, violence in society, weapons and arms, heroes and heroism","Buffalo Police on scene at the store following the massacre on May 14, 2022.

CNN —

The man accused of opening fire on shoppers inside a Buffalo supermarket ...",https://www.cnn.com/2022/07/14/us/buffalo-supermarket-shooter-indicted-federal-charges/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/220517132050-01-tops-buffalo-exterior-0514.jpg?c=16x9&q=w_800,c_fill",en,2022-07-14T20:56:53.000000Z,cnn.com,['general'],5.026824
1b163bfe-5fa7-49d9-8f67-eafe067655c2,Florida woman indicted on hate crime charges after pepper spraying Asian women in NYC,"A Florida woman accused of pepper spraying four Asian women while yelling xenophobic comments was indicted on 12 hate crime charges, the Manhattan District Atto...","us, Florida woman indicted on hate crime charges after pepper spraying Asian women in NYC - CNN","(CNN) A Florida woman accused of pepper spraying four Asian women while yelling xenophobic comments was indicted on 12 hate crime charges, the Manhattan Distric...",https://www.cnn.com/2022/07/14/us/hate-crime-pepper-spraying-asian-women/index.html,https://cdn.cnn.com/cnnnext/dam/assets/220617234530-01-new-york-city-anti-asian-assault-suspect-arrested-super-tease.jpg,en,2022-07-14T22:21:09.000000Z,cnn.com,['general'],14.971368
19756e49-f925-4e86-89a4-81eda3250159,Man exonerated for Malcolm X assassination sues City of New York for $40 million,A man recently exonerated of his wrongful conviction for the assassination of civil rights icon Malcolm X has filed a $40 million lawsuit against the City of Ne...,"us, Muhammed Aziz, man exonerated for Malcolm X assassination, sues City of New York for $40 million - CNN",(CNN) A man recently exonerated of his wrongful conviction for the assassination of civil rights icon Malcolm X has filed a $40 million lawsuit against the City...,https://www.cnn.com/2022/07/15/us/muhammed-aziz-malcolm-x-nyc-lawsuit/index.html,https://cdn.cnn.com/cnnnext/dam/assets/220715154520-01-muhammad-aziz-2021-super-tease.jpg,en,2022-07-15T20:38:49.000000Z,cnn.com,['general'],4.2529426
fd06c302-c2ae-4d33-b309-97dab95f1e45,"2 suspects arrested following a string of robberies, mostly at 7-Elevens, in the Los Angeles-area",Two people were arrested Friday in connection with a string of robberies that left two people dead and three others wounded at grocery stores in Southern Califo...,"us, 2 suspects arrested following a string of robberies, mostly at 7-Elevens, in the Los Angeles-area - CNN",(CNN) Two people were arrested Friday in connection with a string of robberies that left two people dead and three others wounded at grocery stores in Southern ...,https://www.cnn.com/2022/07/16/us/southern-california-robberies-suspects-arrested/index.html,https://cdn.cnn.com/cnnnext/dam/assets/220715232729-03-southern-california-robberies-suspects-arrested-super-tease.jpg,en,2022-07-16T04:23:10.000000Z,cnn.com,['general'],5.2322826
5bcc7b36-c872-43aa-a65c-e636c13dc9d0,Analysis: Netflix's 'Persuasion' stars Dakota Johnson,"This week, check out Dakota Johnson in Netflix period romance","entertainment, Analysis: Netflix's 'Persuasion' stars Dakota Johnson  - CNN","A version of this story appeared in Pop Life Chronicles, CNN's weekly entertainment newsletter. To get it in your inbox, sign up for free here

I know the reaso...",https://www.cnn.com/2022/07/16/entertainment/persuasion-dakota-johnson-netflix-plc/index.html,https://cdn.cnn.com/cnnnext/dam/assets/220705115613-persuasion-dakota-johnson-super-tease.jpg,en,2022-07-16T13:01:29.000000Z,cnn.com,['general'],4.872821
